"user_268","movie_217","rated",714,2,0.4000
"user_16","movie_55","rated",715,5,1.0000
"user_276","movie_64","rated",725,5,1.0000
"user_159","movie_1028","rated",737,5,1.0000
"user_293","movie_423","rated",739,3,0.6000
"user_276","movie_181","rated",741,5,1.0000
"user_217","movie_2","rated",743,3,0.6000
"user_267","movie_121","rated",748,3,0.6000
"user_268","movie_21","rated",758,3,0.6000
"user_37","movie_288","rated",767,4,0.8000
"user_118","movie_774","rated",775,5,1.0000
"user_49","movie_1003","rated",777,2,0.4000
"user_66","movie_877","rated",793,1,0.2000
"user_54","movie_302","rated",807,4,0.8000
"user_37","movie_540","rated",818,2,0.4000
"user_1","movie_265","rated",821,4,0.8000
"user_216","movie_55","rated",827,5,1.0000
"user_268","movie_955","rated",832,3,0.6000
"user_276","movie_294","rated",834,4,0.8000
"user_305","movie_654","rated",838,4,0.8000
"user_69","movie_268","rated",844,5,1.0000
"user_16","movie_194","rated",853,5,1.0000
"user_255","movie_1034","rated",864,1,0.2000
"user_128","movie_317","rated",893,4,0.8000
"user_305","movie_512","rated",894,4,0.8000
"user_268","movie_583","rated",919,4,0.8000
"user_287","movie_926","rated",933,4,0.8000
"user_1","movie_155","rated",934,2,0.4000
"user_24","movie_64","rated",937,5,1.0000
"user_16","movie_8","rated",949,5,1.0000
"user_180","movie_202","rated",950,3,0.6000
"user_73","movie_206","rated",967,3,0.6000
"user_1","movie_117","rated",973,3,0.6000
"user_198","movie_258","rated",977,4,0.8000
"user_217","movie_182","rated",992,2,0.4000
"user_198","movie_234","rated",1004,3,0.6000
"user_135","movie_1046","rated",1027,3,0.6000
"user_301","movie_523","rated",1032,4,0.8000
"user_198","movie_118","rated",1037,2,0.4000
"user_24","movie_191","rated",1042,5,1.0000
"user_293","movie_137","rated",1048,3,0.6000
"user_75","movie_240","rated",1050,1,0.2000
"user_276","movie_324","rated",1057,4,0.8000
"user_293","movie_380","rated",1077,2,0.4000
"user_276","movie_419","rated",1100,5,1.0000
"user_49","movie_995","rated",1105,3,0.6000
"user_268","movie_298","rated",1106,3,0.6000
"user_276","movie_474","rated",1111,5,1.0000
"user_16","movie_178","rated",1116,5,1.0000
"user_293","movie_708","rated",1126,3,0.6000
"user_217","movie_27","rated",1129,1,0.2000
"user_69","movie_427","rated",1135,3,0.6000
"user_128","movie_182","rated",1138,4,0.8000
"user_198","movie_658","rated",1154,3,0.6000
"user_75","movie_237","rated",1160,2,0.4000
"user_276","movie_78","rated",1164,4,0.8000
"user_293","movie_325","rated",1166,2,0.4000
"user_301","movie_138","rated",1167,2,0.4000
"user_1","movie_47","rated",1168,4,0.8000
"user_66","movie_181","rated",1188,5,1.0000
"user_16","movie_89","rated",1200,2,0.4000
"user_268","movie_386","rated",1205,2,0.4000
"user_118","movie_654","rated",1225,5,1.0000
"user_4","movie_264","rated",1251,3,0.6000
"user_304","movie_259","rated",1252,1,0.2000
"user_37","movie_403","rated",1253,5,1.0000
"user_49","movie_68","rated",1254,1,0.2000
"user_3","movie_335","rated",1258,1,0.2000
"user_16","movie_209","rated",1282,5,1.0000
"user_305","movie_483","rated",1292,5,1.0000
"user_1","movie_222","rated",1300,4,0.8000
"user_268","movie_790","rated",1307,2,0.4000
"user_276","movie_1081","rated",1308,3,0.6000
"user_268","movie_580","rated",1310,3,0.6000
"user_66","movie_1","rated",1325,3,0.6000
"user_216","movie_174","rated",1326,5,1.0000
"user_4","movie_303","rated",1330,5,1.0000
"user_276","movie_357","rated",1335,5,1.0000
"user_293","movie_166","rated",1338,3,0.6000
"user_24","movie_763","rated",1342,5,1.0000
"user_3","movie_245","rated",1344,1,0.2000
"user_54","movie_676","rated",1353,5,1.0000
"user_305","movie_79","rated",1359,3,0.6000
"user_1","movie_253","rated",1383,5,1.0000
"user_276","movie_568","rated",1385,4,0.8000
"user_128","movie_739","rated",1390,4,0.8000
"user_180","movie_1119","rated",1412,3,0.6000
"user_268","movie_1041","rated",1415,1,0.2000
"user_75","movie_546","rated",1423,3,0.6000
"user_216","movie_196","rated",1431,5,1.0000
"user_1","movie_113","rated",1441,5,1.0000
"user_37","movie_117","rated",1479,4,0.8000
"user_276","movie_845","rated",1480,4,0.8000
"user_81","movie_280","rated",1489,4,0.8000
"user_293","movie_412","rated",1490,1,0.2000
"user_287","movie_252","rated",1503,1,0.2000
"user_105","movie_268","rated",1529,4,0.8000
"user_282","movie_288","rated",1550,4,0.8000
"user_282","movie_327","rated",1557,5,1.0000
"user_304","movie_237","rated",1558,5,1.0000
"user_73","movie_657","rated",1592,5,1.0000
"user_255","movie_472","rated",1596,1,0.2000
"user_66","movie_7","rated",1598,3,0.6000
"user_267","movie_17","rated",1614,4,0.8000
"user_1","movie_227","rated",1618,4,0.8000
"user_287","movie_347","rated",1623,4,0.8000
"user_31","movie_886","rated",1629,2,0.4000
"user_287","movie_294","rated",1636,5,1.0000
"user_49","movie_47","rated",1642,5,1.0000
"user_135","movie_39","rated",1646,3,0.6000
"user_49","movie_625","rated",1660,3,0.6000
"user_49","movie_581","rated",1670,3,0.6000
"user_118","movie_475","rated",1672,5,1.0000
"user_3","movie_337","rated",1683,1,0.2000
"user_268","movie_364","rated",1690,3,0.6000
"user_16","movie_56","rated",1693,5,1.0000
"user_293","movie_132","rated",1695,4,0.8000
"user_240","movie_313","rated",1699,5,1.0000
"user_31","movie_484","rated",1704,5,1.0000
"user_24","movie_367","rated",1712,2,0.4000
"user_301","movie_660","rated",1715,4,0.8000
"user_180","movie_68","rated",1727,5,1.0000
"user_305","movie_11","rated",1730,1,0.2000
"user_73","movie_94","rated",1732,1,0.2000
"user_276","movie_273","rated",1735,4,0.8000
"user_198","movie_7","rated",1736,4,0.8000
"user_73","movie_56","rated",1739,4,0.8000
"user_268","movie_1249","rated",1745,2,0.4000
"user_276","movie_773","rated",1746,3,0.6000
"user_128","movie_482","rated",1749,4,0.8000
"user_293","movie_39","rated",1751,3,0.6000
"user_259","movie_772","rated",1767,4,0.8000
"user_81","movie_742","rated",1771,2,0.4000
"user_1","movie_17","rated",1781,3,0.6000
"user_305","movie_50","rated",1790,5,1.0000
"user_217","movie_144","rated",1797,4,0.8000
"user_49","movie_547","rated",1815,5,1.0000
"user_276","movie_157","rated",1822,5,1.0000
"user_135","movie_1208","rated",1823,3,0.6000
"user_276","movie_1157","rated",1825,2,0.4000
"user_50","movie_823","rated",1832,3,0.6000
"user_276","movie_939","rated",1855,3,0.6000
"user_293","movie_79","rated",1866,3,0.6000
"user_217","movie_7","rated",1882,4,0.8000
"user_81","movie_169","rated",1886,4,0.8000
"user_276","movie_364","rated",1889,3,0.6000
"user_49","movie_7","rated",1891,4,0.8000
"user_276","movie_226","rated",1900,4,0.8000
"user_293","movie_605","rated",1923,3,0.6000
"user_49","movie_334","rated",1926,4,0.8000
"user_268","movie_1","rated",1929,3,0.6000
"user_301","movie_202","rated",1957,5,1.0000
"user_267","movie_840","rated",1963,4,0.8000
"user_301","movie_1228","rated",1975,4,0.8000
"user_276","movie_1095","rated",1977,1,0.2000
"user_276","movie_38","rated",1982,3,0.6000
"user_1","movie_90","rated",1990,4,0.8000
"user_49","movie_38","rated",1992,1,0.2000
"user_128","movie_228","rated",1995,3,0.6000
"user_198","movie_100","rated",2003,1,0.2000
"user_305","movie_189","rated",2005,5,1.0000
"user_268","movie_94","rated",2015,2,0.4000
"user_159","movie_127","rated",2020,5,1.0000
"user_267","movie_403","rated",2025,4,0.8000
"user_16","movie_155","rated",2028,3,0.6000
"user_180","movie_762","rated",2029,4,0.8000
"user_180","movie_737","rated",2032,3,0.6000
"user_293","movie_496","rated",2035,5,1.0000
"user_54","movie_685","rated",2037,3,0.6000
"user_293","movie_748","rated",2057,2,0.4000
"user_293","movie_779","rated",2066,1,0.2000
"user_267","movie_980","rated",2068,3,0.6000
"user_276","movie_550","rated",2089,4,0.8000
"user_216","movie_69","rated",2091,5,1.0000
"user_16","movie_471","rated",2093,3,0.6000
"user_267","movie_386","rated",2115,3,0.6000
"user_276","movie_246","rated",2123,4,0.8000
"user_216","movie_697","rated",2127,4,0.8000
"user_323","movie_257","rated",2129,2,0.4000
"user_159","movie_1037","rated",2149,2,0.4000
"user_198","movie_135","rated",2163,5,1.0000
"user_305","movie_187","rated",2185,4,0.8000
"user_276","movie_43","rated",2193,1,0.2000
"user_73","movie_357","rated",2203,5,1.0000
"user_4","movie_361","rated",2205,5,1.0000
"user_293","movie_288","rated",2213,3,0.6000
"user_293","movie_346","rated",2248,3,0.6000
"user_228","movie_475","rated",2251,3,0.6000
"user_323","movie_223","rated",2259,4,0.8000
"user_268","movie_63","rated",2261,1,0.2000
"user_54","movie_298","rated",2265,4,0.8000
"user_287","movie_257","rated",2270,4,0.8000
"user_305","movie_61","rated",2276,4,0.8000
"user_276","movie_180","rated",2278,5,1.0000
"user_323","movie_298","rated",2279,4,0.8000
"user_135","movie_431","rated",2286,2,0.4000
"user_255","movie_448","rated",2297,3,0.6000
"user_305","movie_960","rated",2306,1,0.2000
"user_69","movie_300","rated",2313,3,0.6000
"user_259","movie_959","rated",2314,4,0.8000
"user_135","movie_449","rated",2317,3,0.6000
"user_1","movie_64","rated",2329,5,1.0000
"user_69","movie_174","rated",2340,5,1.0000
"user_49","movie_17","rated",2344,2,0.4000
"user_180","movie_431","rated",2349,4,0.8000
"user_268","movie_470","rated",2368,3,0.6000
"user_159","movie_685","rated",2377,4,0.8000
"user_268","movie_52","rated",2390,3,0.6000
"user_305","movie_923","rated",2406,5,1.0000
"user_268","movie_684","rated",2410,3,0.6000
"user_305","movie_529","rated",2424,5,1.0000
"user_217","movie_22","rated",2440,5,1.0000
"user_37","movie_55","rated",2470,3,0.6000
"user_75","movie_409","rated",2473,3,0.6000
"user_268","movie_264","rated",2478,3,0.6000
"user_16","movie_191","rated",2481,5,1.0000
"user_66","movie_249","rated",2486,4,0.8000
"user_301","movie_174","rated",2488,5,1.0000
"user_293","movie_629","rated",2502,3,0.6000
"user_81","movie_3","rated",2508,4,0.8000
"user_3","movie_343","rated",2524,3,0.6000
"user_4","movie_357","rated",2527,4,0.8000
"user_255","movie_678","rated",2537,2,0.4000
"user_276","movie_406","rated",2541,2,0.4000
"user_276","movie_34","rated",2542,2,0.4000
"user_259","movie_269","rated",2552,3,0.6000
"user_276","movie_384","rated",2556,3,0.6000
"user_81","movie_824","rated",2577,3,0.6000
"user_293","movie_1161","rated",2578,2,0.4000
"user_287","movie_249","rated",2583,5,1.0000
"user_198","movie_179","rated",2595,4,0.8000
"user_276","movie_583","rated",2605,3,0.6000
"user_75","movie_476","rated",2621,1,0.2000
"user_293","movie_665","rated",2630,2,0.4000
"user_293","movie_36","rated",2631,1,0.2000
"user_276","movie_291","rated",2633,3,0.6000
"user_198","movie_214","rated",2639,4,0.8000
"user_267","movie_238","rated",2641,4,0.8000
"user_268","movie_135","rated",2658,4,0.8000
"user_287","movie_11","rated",2661,5,1.0000
"user_305","movie_186","rated",2662,4,0.8000
"user_49","movie_49","rated",2664,2,0.4000
"user_128","movie_736","rated",2667,5,1.0000
"user_287","movie_56","rated",2693,5,1.0000
"user_128","movie_418","rated",2703,4,0.8000
"user_276","movie_843","rated",2706,4,0.8000
"user_54","movie_268","rated",2707,5,1.0000
"user_305","movie_347","rated",2708,3,0.6000
"user_50","movie_253","rated",2730,5,1.0000
"user_267","movie_423","rated",2742,3,0.6000
"user_49","movie_741","rated",2761,4,0.8000
"user_268","movie_721","rated",2766,3,0.6000
"user_301","movie_606","rated",2768,3,0.6000
"user_268","movie_83","rated",2780,4,0.8000
"user_327","movie_191","rated",2784,4,0.8000
"user_268","movie_672","rated",2785,2,0.4000
"user_69","movie_12","rated",2803,5,1.0000
"user_276","movie_85","rated",2806,3,0.6000
"user_255","movie_859","rated",2824,3,0.6000
"user_276","movie_789","rated",2826,3,0.6000
"user_259","movie_750","rated",2827,4,0.8000
"user_69","movie_175","rated",2863,3,0.6000
"user_268","movie_42","rated",2869,4,0.8000
"user_16","movie_144","rated",2875,5,1.0000
"user_128","movie_140","rated",2880,4,0.8000
"user_276","movie_1416","rated",2895,3,0.6000
"user_255","movie_217","rated",2903,2,0.4000
"user_305","movie_203","rated",2912,4,0.8000
"user_293","movie_293","rated",2918,4,0.8000
"user_128","movie_79","rated",2920,4,0.8000
"user_327","movie_533","rated",2924,4,0.8000
"user_31","movie_682","rated",2928,2,0.4000
"user_73","movie_588","rated",2930,2,0.4000
"user_198","movie_651","rated",2966,4,0.8000
"user_267","movie_739","rated",2969,4,0.8000
"user_301","movie_496","rated",2971,5,1.0000
"user_16","movie_942","rated",2976,4,0.8000
"user_293","movie_724","rated",2986,3,0.6000
"user_198","movie_24","rated",2991,2,0.4000
"user_276","movie_301","rated",2993,4,0.8000
"user_305","movie_15","rated",2995,1,0.2000
"user_128","movie_143","rated",3001,5,1.0000
"user_323","movie_117","rated",3009,3,0.6000
"user_293","movie_167","rated",3023,3,0.6000
"user_276","movie_11","rated",3025,5,1.0000
"user_287","movie_92","rated",3027,4,0.8000
"user_276","movie_1218","rated",3030,4,0.8000
"user_305","movie_87","rated",3037,1,0.2000
"user_267","movie_114","rated",3049,5,1.0000
"user_1","movie_92","rated",3050,3,0.6000
"user_16","movie_504","rated",3051,5,1.0000
"user_276","movie_104","rated",3059,1,0.2000
"user_1","movie_228","rated",3060,5,1.0000
"user_217","movie_82","rated",3069,5,1.0000
"user_305","movie_238","rated",3077,3,0.6000
"user_49","movie_148","rated",3089,1,0.2000
"user_327","movie_461","rated",3116,3,0.6000
"user_75","movie_121","rated",3126,4,0.8000
"user_293","movie_729","rated",3129,2,0.4000
"user_217","movie_195","rated",3130,5,1.0000
"user_301","movie_172","rated",3134,5,1.0000
"user_198","movie_640","rated",3138,3,0.6000
"user_305","movie_209","rated",3141,5,1.0000
"user_33","movie_307","rated",3158,3,0.6000
"user_37","movie_183","rated",3159,4,0.8000
"user_1","movie_266","rated",3172,1,0.2000
"user_16","movie_92","rated",3183,4,0.8000
"user_49","movie_238","rated",3189,4,0.8000
"user_1","movie_121","rated",3192,4,0.8000
"user_293","movie_931","rated",3227,1,0.2000
"user_198","movie_180","rated",3229,3,0.6000
"user_1","movie_114","rated",3235,5,1.0000
"user_180","movie_79","rated",3236,3,0.6000
"user_255","movie_879","rated",3237,3,0.6000
"user_1","movie_132","rated",3247,4,0.8000
"user_1","movie_74","rated",3249,1,0.2000
"user_268","movie_68","rated",3250,4,0.8000
"user_49","movie_758","rated",3252,1,0.2000
"user_1","movie_134","rated",3261,4,0.8000
"user_4","movie_260","rated",3278,4,0.8000
"user_159","movie_259","rated",3280,4,0.8000
"user_301","movie_610","rated",3295,3,0.6000
"user_293","movie_1220","rated",3299,2,0.4000
"user_16","movie_168","rated",3311,4,0.8000
"user_268","movie_250","rated",3316,4,0.8000
"user_49","movie_473","rated",3339,3,0.6000
"user_293","movie_148","rated",3345,1,0.2000
"user_276","movie_429","rated",3353,5,1.0000
"user_198","movie_1169","rated",3356,4,0.8000
"user_1","movie_98","rated",3359,4,0.8000
"user_268","movie_205","rated",3360,5,1.0000
"user_75","movie_1017","rated",3364,5,1.0000
"user_37","movie_685","rated",3367,3,0.6000
"user_1","movie_186","rated",3378,4,0.8000
"user_276","movie_401","rated",3380,3,0.6000
"user_293","movie_227","rated",3384,2,0.4000
"user_81","movie_476","rated",3396,2,0.4000
"user_276","movie_347","rated",3399,4,0.8000
"user_305","movie_679","rated",3415,3,0.6000
"user_276","movie_270","rated",3420,4,0.8000
"user_24","movie_153","rated",3430,4,0.8000
"user_1","movie_221","rated",3432,5,1.0000
"user_268","movie_425","rated",3445,4,0.8000
"user_268","movie_374","rated",3451,2,0.4000
"user_69","movie_258","rated",3452,4,0.8000
"user_327","movie_210","rated",3457,3,0.6000
"user_54","movie_820","rated",3467,3,0.6000
"user_255","movie_185","rated",3472,4,0.8000
"user_293","movie_156","rated",3477,4,0.8000
"user_267","movie_94","rated",3484,3,0.6000
"user_323","movie_333","rated",3487,4,0.8000
"user_305","movie_56","rated",3488,1,0.2000
"user_301","movie_395","rated",3504,1,0.2000
"user_267","movie_546","rated",3505,3,0.6000
"user_50","movie_475","rated",3513,5,1.0000
"user_293","movie_484","rated",3528,5,1.0000
"user_75","movie_147","rated",3531,3,0.6000
"user_198","movie_549","rated",3540,3,0.6000
"user_135","movie_233","rated",3547,3,0.6000
"user_24","movie_427","rated",3549,5,1.0000
"user_301","movie_184","rated",3559,4,0.8000
"user_323","movie_9","rated",3568,4,0.8000
"user_49","movie_102","rated",3590,2,0.4000
"user_301","movie_1035","rated",3603,4,0.8000
"user_180","movie_67","rated",3605,1,0.2000
"user_259","movie_210","rated",3609,4,0.8000
"user_293","movie_705","rated",3613,5,1.0000
"user_75","movie_496","rated",3615,5,1.0000
"user_49","movie_695","rated",3628,3,0.6000
"user_128","movie_283","rated",3637,5,1.0000
"user_159","movie_249","rated",3645,4,0.8000
"user_81","movie_411","rated",3648,2,0.4000
"user_327","movie_805","rated",3656,4,0.8000
"user_73","movie_12","rated",3671,5,1.0000
"user_323","movie_127","rated",3681,5,1.0000
"user_268","movie_566","rated",3682,3,0.6000
"user_267","movie_147","rated",3689,3,0.6000
"user_216","movie_143","rated",3692,2,0.4000
"user_268","movie_121","rated",3693,2,0.4000
"user_304","movie_271","rated",3699,4,0.8000
"user_301","movie_58","rated",3704,4,0.8000
"user_1","movie_84","rated",3711,4,0.8000
"user_73","movie_475","rated",3718,4,0.8000
"user_1","movie_31","rated",3734,3,0.6000
"user_327","movie_300","rated",3743,2,0.4000
"user_305","movie_131","rated",3754,3,0.6000
"user_3","movie_323","rated",3759,2,0.4000
"user_16","movie_70","rated",3760,4,0.8000
"user_327","movie_702","rated",3762,2,0.4000
"user_305","movie_216","rated",3770,5,1.0000
"user_81","movie_471","rated",3780,3,0.6000
"user_49","movie_10","rated",3802,3,0.6000
"user_276","movie_1131","rated",3831,3,0.6000
"user_1","movie_70","rated",3837,3,0.6000
"user_3","movie_331","rated",3841,4,0.8000
"user_159","movie_815","rated",3843,3,0.6000
"user_293","movie_654","rated",3862,5,1.0000
"user_267","movie_654","rated",3866,5,1.0000
"user_216","movie_577","rated",3868,1,0.2000
"user_301","movie_53","rated",3869,1,0.2000
"user_301","movie_384","rated",3871,5,1.0000
"user_327","movie_274","rated",3876,2,0.4000
"user_267","movie_55","rated",3879,4,0.8000
"user_16","movie_443","rated",3880,5,1.0000
"user_305","movie_14","rated",3882,4,0.8000
"user_1","movie_60","rated",3889,5,1.0000
"user_287","movie_1016","rated",3894,5,1.0000
"user_245","movie_222","rated",3907,4,0.8000
"user_1","movie_177","rated",3910,5,1.0000
"user_268","movie_99","rated",3947,3,0.6000
"user_159","movie_111","rated",3951,4,0.8000
"user_301","movie_25","rated",3954,3,0.6000
"user_240","movie_343","rated",3976,3,0.6000
"user_216","movie_12","rated",3978,5,1.0000
"user_276","movie_58","rated",3986,4,0.8000
"user_268","movie_432","rated",3987,3,0.6000
"user_301","movie_1112","rated",3994,4,0.8000
"user_327","movie_192","rated",3996,5,1.0000
"user_293","movie_1132","rated",4000,3,0.6000
"user_1","movie_27","rated",4002,2,0.4000
"user_49","movie_926","rated",4005,1,0.2000
"user_128","movie_276","rated",4012,4,0.8000
"user_268","movie_540","rated",4016,1,0.2000
"user_217","movie_566","rated",4024,4,0.8000
"user_293","movie_157","rated",4027,5,1.0000
"user_24","movie_742","rated",4029,4,0.8000
"user_259","movie_405","rated",4030,3,0.6000
"user_276","movie_318","rated",4041,5,1.0000
"user_198","movie_427","rated",4044,4,0.8000
"user_276","movie_1135","rated",4055,4,0.8000
"user_276","movie_76","rated",4056,4,0.8000
"user_49","movie_546","rated",4057,1,0.2000
"user_49","movie_531","rated",4070,3,0.6000
"user_1","movie_260","rated",4071,1,0.2000
"user_31","movie_302","rated",4100,4,0.8000
"user_228","movie_886","rated",4101,1,0.2000
"user_118","movie_174","rated",4106,5,1.0000
"user_216","movie_286","rated",4107,4,0.8000
"user_49","movie_312","rated",4111,3,0.6000
"user_118","movie_433","rated",4112,5,1.0000
"user_293","movie_195","rated",4113,3,0.6000
"user_293","movie_566","rated",4116,3,0.6000
"user_81","movie_273","rated",4127,4,0.8000
"user_324","movie_748","rated",4128,5,1.0000
"user_267","movie_226","rated",4134,3,0.6000
"user_132","movie_922","rated",4147,5,1.0000
"user_49","movie_1","rated",4161,2,0.4000
"user_301","movie_11","rated",4163,4,0.8000
"user_336","movie_66","rated",4165,3,0.6000
"user_1","movie_145","rated",4166,2,0.4000
"user_327","movie_230","rated",4167,4,0.8000
"user_217","movie_1222","rated",4174,1,0.2000
"user_1","movie_174","rated",4178,5,1.0000
"user_276","movie_801","rated",4195,3,0.6000
"user_81","movie_118","rated",4196,2,0.4000
"user_293","movie_87","rated",4199,4,0.8000
"user_198","movie_385","rated",4214,3,0.6000
"user_324","movie_1033","rated",4218,4,0.8000
"user_198","movie_1117","rated",4230,3,0.6000
"user_1","movie_159","rated",4233,3,0.6000
"user_198","movie_249","rated",4262,2,0.4000
"user_305","movie_403","rated",4267,2,0.4000
"user_128","movie_111","rated",4276,3,0.6000
"user_128","movie_747","rated",4279,3,0.6000
"user_1","movie_82","rated",4281,5,1.0000
"user_305","movie_302","rated",4285,4,0.8000
"user_128","movie_83","rated",4288,5,1.0000
"user_267","movie_50","rated",4289,5,1.0000
"user_1","movie_56","rated",4291,4,0.8000
"user_293","movie_521","rated",4301,3,0.6000
"user_293","movie_849","rated",4302,2,0.4000
"user_198","movie_156","rated",4303,3,0.6000
"user_1","movie_272","rated",4307,3,0.6000
"user_159","movie_323","rated",4309,4,0.8000
"user_268","movie_823","rated",4322,2,0.4000
"user_259","movie_176","rated",4335,4,0.8000
"user_73","movie_127","rated",4338,5,1.0000
"user_255","movie_984","rated",4353,1,0.2000
"user_216","movie_249","rated",4393,3,0.6000
"user_305","movie_210","rated",4401,3,0.6000
"user_1","movie_80","rated",4412,4,0.8000
"user_3","movie_294","rated",4420,2,0.4000
"user_49","movie_173","rated",4432,3,0.6000
"user_305","movie_1411","rated",4439,3,0.6000
"user_293","movie_386","rated",4457,2,0.4000
"user_305","movie_169","rated",4461,5,1.0000
"user_198","movie_51","rated",4470,3,0.6000
"user_276","movie_56","rated",4477,5,1.0000
"user_301","movie_515","rated",4483,3,0.6000
"user_37","movie_56","rated",4486,5,1.0000
"user_198","movie_511","rated",4489,4,0.8000
"user_305","movie_610","rated",4492,3,0.6000
"user_268","movie_252","rated",4499,3,0.6000
"user_216","movie_298","rated",4500,5,1.0000
"user_293","movie_124","rated",4503,4,0.8000
"user_54","movie_313","rated",4508,4,0.8000
"user_49","movie_569","rated",4515,3,0.6000
"user_69","movie_56","rated",4516,5,1.0000
"user_276","movie_176","rated",4531,5,1.0000
"user_276","movie_66","rated",4534,3,0.6000
"user_324","movie_471","rated",4539,5,1.0000
"user_54","movie_325","rated",4542,3,0.6000
"user_217","movie_810","rated",4547,3,0.6000
"user_198","movie_148","rated",4548,3,0.6000
"user_216","movie_226","rated",4560,3,0.6000
"user_198","movie_746","rated",4588,4,0.8000
"user_323","movie_546","rated",4594,2,0.4000
"user_228","movie_288","rated",4599,4,0.8000
"user_327","movie_558","rated",4611,4,0.8000
"user_305","movie_257","rated",4630,2,0.4000
"user_287","movie_218","rated",4633,5,1.0000
"user_255","movie_258","rated",4645,4,0.8000
"user_128","movie_660","rated",4647,2,0.4000
"user_217","movie_578","rated",4650,5,1.0000
"user_327","movie_497","rated",4693,4,0.8000
